迭代次数,全局最优适应度,平均适应度,最优粒子适应度
386,0.6426730081395866,0.8655115958258888,0.6426730081395866
387,0.6426730081395866,0.8574783914534,0.6426730081395866
388,0.6426730081395866,0.8688399652747943,0.6426730081395866
389,0.6426730081395866,0.8578648337160908,0.6426730081395866
390,0.6426730081395866,0.8694109216876228,0.6426730081395866
391,0.6426730081395866,0.8572809894445784,0.6426730081395866
392,0.6426730081395866,0.8631754943977882,0.6426730081395866
393,0.6426730081395866,0.8713645087174646,0.6426730081395866
394,0.6426730081395866,0.8577452073085016,0.6426730081395866
395,0.6426730081395866,0.852737656928983,0.6426730081395866
396,0.6426730081395866,0.8606036453141285,0.6426730081395866
397,0.6426730081395866,0.8643713204576531,0.6426730081395866
398,0.6426730081395866,0.8539110151938228,0.6426730081395866
399,0.6426730081395866,0.8623936896715747,0.6426730081395866
400,0.6426730081395866,0.8679874542863198,0.6426730081395866
401,0.6426730081395866,0.8604878505556047,0.6426730081395866
402,0.6426730081395866,0.8626652000898871,0.6426730081395866
403,0.6426730081395866,0.8576705516708413,0.6426730081395866
404,0.6426730081395866,0.8592311172348834,0.6426730081395866
405,0.6426730081395866,0.861311912063438,0.6426730081395866
406,0.6426730081395866,0.8699912916376864,0.6426730081395866
407,0.6426730081395866,0.8603611322647085,0.6426730081395866
408,0.6426730081395866,0.8579039799248679,0.6426730081395866
409,0.6426730081395866,0.8639584627530564,0.6426730081395866
410,0.6426730081395866,0.8601205915924756,0.6426730081395866
411,0.6426730081395866,0.8656345161778153,0.6426730081395866
412,0.6426730081395866,0.8587350555034748,0.6426730081395866
413,0.6426730081395866,0.8678205606979106,0.6426730081395866
414,0.6426730081395866,0.8578070205847734,0.6426730081395866
415,0.6426730081395866,0.868790560380925,0.6426730081395866
416,0.6426730081395866,0.8674694350742371,0.6426730081395866
417,0.6426730081395866,0.8670683779409433,0.6426730081395866
418,0.6426730081395866,0.8598895997315285,0.6426730081395866
419,0.6426730081395866,0.8667867392575428,0.6426730081395866
420,0.6426730081395866,0.8649975462222108,0.6426730081395866
421,0.6426730081395866,0.8698046778397631,0.6426730081395866
422,0.6426730081395866,0.8637340593807861,0.6426730081395866
423,0.6426730081395866,0.8688777955363198,0.6426730081395866
424,0.6426730081395866,0.8664490376105592,0.6426730081395866
425,0.6426730081395866,0.8598628611330704,0.6426730081395866
426,0.6426730081395866,0.8753986196788694,0.6426730081395866
427,0.6426730081395866,0.8637843199618445,0.6426730081395866
428,0.6426730081395866,0.8635854213028223,0.6426730081395866
429,0.6426730081395866,0.873192973273948,0.6426730081395866
430,0.6426730081395866,0.8604401318685411,0.6426730081395866
431,0.6426730081395866,0.8613272020461377,0.6426730081395866
432,0.6426730081395866,0.8595695243921986,0.6426730081395866
433,0.6426730081395866,0.8540730403598772,0.6426730081395866
434,0.6426730081395866,0.8633027680201024,0.6426730081395866
435,0.6426730081395866,0.8738321323852452,0.6426730081395866
436,0.6426730081395866,0.8581992325857906,0.6426730081395866
437,0.6426730081395866,0.8698020477118774,0.6426730081395866
438,0.6426730081395866,0.868343623818588,0.6426730081395866
439,0.6426730081395866,0.8635806280516843,0.6426730081395866
440,0.6426730081395866,0.8590729547313267,0.6426730081395866
441,0.6426730081395866,0.8655272207662837,0.6426730081395866
442,0.6426730081395866,0.8516100777507131,0.6426730081395866
443,0.6426730081395866,0.8624648676105195,0.6426730081395866
444,0.6426730081395866,0.8702649355549619,0.6426730081395866
445,0.6426730081395866,0.8637238486766146,0.6426730081395866
446,0.6426730081395866,0.8743568411203165,0.6426730081395866
447,0.6426730081395866,0.8608031980389614,0.6426730081395866
448,0.6426730081395866,0.8698855216841221,0.6426730081395866
449,0.6426730081395866,0.8615091686297245,0.6426730081395866
450,0.6426730081395866,0.8596690884349002,0.6426730081395866
451,0.6426730081395866,0.8677510834939973,0.6426730081395866
452,0.6426730081395866,0.8580250577984029,0.6426730081395866
453,0.6426730081395866,0.8617936511773862,0.6426730081395866
454,0.6426730081395866,0.8606496312733587,0.6426730081395866
455,0.6426730081395866,0.8651329719340644,0.6426730081395866
456,0.6426730081395866,0.8622041102647696,0.6426730081395866
457,0.6426730081395866,0.8637032425429471,0.6426730081395866
458,0.6426730081395866,0.8598833754098405,0.6426730081395866
459,0.6426730081395866,0.8728875310662921,0.6426730081395866
460,0.6426730081395866,0.866197414308614,0.6426730081395866
461,0.6426730081395866,0.869591312508482,0.6426730081395866
462,0.6426730081395866,0.8612032790662295,0.6426730081395866
463,0.6426730081395866,0.8618672876719351,0.6426730081395866
464,0.6426730081395866,0.8619504224551773,0.6426730081395866
465,0.6426730081395866,0.860291933945494,0.6426730081395866
466,0.6426730081395866,0.8656301172521927,0.6426730081395866
467,0.6426730081395866,0.8580305024160427,0.6426730081395866
468,0.6426730081395866,0.8585143931837266,0.6426730081395866
469,0.6426730081395866,0.8579381237955331,0.6426730081395866
470,0.6426730081395866,0.8608935037327459,0.6426730081395866
471,0.6426730081395866,0.8600723000802145,0.6426730081395866
472,0.6426730081395866,0.8542366072997791,0.6426730081395866
473,0.6426730081395866,0.8607432252791193,0.6426730081395866
474,0.6426730081395866,0.8738645545006705,0.6426730081395866
475,0.6426730081395866,0.8768891503538657,0.6426730081395866
476,0.6426730081395866,0.8628233883615384,0.6426730081395866
